source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
"On Monday, scientists from the Stanford University School of Medicine announced the invention of a new diagnostic tool that can sort cells by type: a tiny printable chip that can be manufactured using standard inkjet printers for possibly about one U.S. cent each.","Des scientifiques de l’école de médecine de l’université de Stanford ont annoncé ce lundi la création d'un nouvel outil de diagnostic, qui permettrait de différencier les cellules en fonction de leur type. Il s'agit d'une petit puce imprimable, qui peut être produite au moyen d'une imprimante à jet d'encre standard, pour un coût d'environ un cent de dollar pièce.",greedy,"Le lundi, les scientifiques de la faculté de médecine de Stanford ont annoncé la création d'un nouveau test de diagnostic qui peut séparer les cellules par type: une puce imprimable qui peut être produite à l'aide d'imprimantes jet d'encre standard pour un coût d'environ un cent de dollar par U.S.",-26.15625,1.5578805429634417,26.830772287861294,0.5297731864286755,0.8134705424308777,0.8402714729309082
"Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.","Selon les chercheurs principaux, cela pourrait permettre une détection précoce du cancer, de la tuberculose, du VIH et du paludisme chez les patients des pays à faible revenu, où le taux de survie à des maladies telles que le cancer du sein peut être deux fois moins élevé que dans les pays riches.",greedy,"Les chercheurs ont déclaré que cela pourrait permettre aux patients dans les pays à faible revenu de détecter plus tôt le cancer, la tuberculose, le VIH et la malaria. _SPLIT_ La survie à ces maladies peut être moitié moins élevée que dans les pays riches.",-20.34375,1.4679169273942916,20.39035508941215,0.5639300904249616,0.8012840747833252,0.6512276530265808
"The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.","Le JAS 39C Gripen s’est écrasé sur une piste autour de 9 h 30 heure locale (0230 UTC) et a explosé, provoquant la fermeture de l’aéroport aux vols commerciaux.",greedy,"Le JAS 39C Gripen s'est écrasé sur une piste à environ 9h30 heure locale (0230 UTC) et a explosé, ce qui a entraîné la fermeture de l'aéroport aux vols commerciaux.",-10.0,1.2688300280258125,50.949412861039335,0.6737220708446866,0.917039155960083,0.8864842653274536
The pilot was identified as Squadron Leader Dilokrit Pattavee.,Le pilote a été identifié comme étant le chef d’escadron Dilokrit Pattavee.,greedy,Le pilote a été identifié comme étant le chef d'escadron Dilokrit Pattavee.,-3.35546875,1.1826686319300714,76.11606003349888,0.808933933933934,0.9583393931388855,0.87726891040802
Local media reports an airport fire vehicle rolled over while responding.,La presse locale a rapporté qu'un véhicule de lutte contre l'incendie de l'aéroport a fait des tonneaux en portant secours.,greedy,Les médias locaux rapportent qu'un véhicule de lutte contre l'incendie de l'aéroport s'est écrasé alors qu'il était en service.,-8.0234375,1.3969759935415058,34.870955191656925,0.4720095693779904,0.7440114617347717,0.857585608959198
"28-year-old Vidal had joined Barça three seasons ago, from Sevilla.","Vidal, 28 ans, avait rejoint le Barça il y a trois saisons, en provenance de Séville.",greedy,"Vidal, 28 ans, avait rejoint le Barça il y a trois saisons, de Séville.",-3.4609375,1.1889218344888557,80.61898627027144,0.9084673899488716,0.8897072672843933,0.89089435338974
"Since moving to the Catalan-capital, Vidal had played 49 games for the club.","Depuis son arrivée dans la capitale catalane, Vidal a joué 49 matchs pour le club.",greedy,"Depuis son arrivée à la capitale catalane, Vidal avait joué 49 matchs pour le club.",-2.853515625,1.1620492401716058,64.22727797927409,0.8788235294117647,0.9658657312393188,0.8930709958076477
"The protest started around 11:00 local time (UTC+1) on Whitehall opposite the police-guarded entrance to Downing Street, the Prime Minister's official residence.","La manifestation a commencé vers 11 h heure locale (UTC+1) sur Whitehall, en face de l'entrée gardée par la police de Downing Street, la résidence officielle du Premier ministre.",greedy,"La manifestation a commencé vers 11 heures heure locale (UTC+1) sur Whitehall, à l'opposé de l'entrée gardée par la police de Downing Street, la résidence officielle du Premier ministre.",-8.796875,1.245979384645429,82.07515273873132,0.9113515333292525,0.9069544076919556,0.8805873394012451
"Just after 11:00, protesters blocked traffic on the northbound carriage in Whitehall.","À Whitehall, peu après 11 h 00, des manifestants ont bloqué la circulation des véhicules en direction du nord.",greedy,"Après 11 heures, les manifestants ont bloqué la circulation sur le boulevard périphérique nord.",-7.84375,1.546143689943853,19.271248557365393,0.4523364485981308,0.7858554720878601,0.7525593638420105
"At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.","À 11 h 20, la police a demandé aux manifestants de retourner sur le trottoir, déclarant qu’ils devaient trouver un équilibre entre le droit de manifester et l’augmentation de la circulation.",greedy,"À 11 h 20, la police a demandé aux manifestants de retourner sur le trottoir, déclarant qu'ils devaient trouver un équilibre entre le droit de manifester et la congestion de la circulation.",-9.203125,1.258698341896296,81.51913639513582,0.8471873963859416,0.9263148307800293,0.8799161911010742
"Around 11:29, the protest moved up Whitehall, past Trafalgar Square, along the Strand, passing by Aldwych and up Kingsway towards Holborn where the Conservative Party were holding their Spring Forum in the Grand Connaught Rooms hotel.","A 11 h 29, la manifestation s'est déplacée vers Whitehall, devant Trafalgar Square, le long du Strand, en passant par Aldwych et en remontant Kingsway vers Holborn, où le Parti Conservateur tenait son Forum de printemps à l'hôtel Grand Connaught Rooms.",greedy,"À 11 h 29, la manifestation s'est déplacée vers Whitehall, en passant par Trafalgar Square, le long de la Strand, en passant par Aldwych et en remontant Kingsway vers Holborn où le Parti Conservateur tenait son Forum de printemps au Grand Connaught Rooms Hotel.",-14.4453125,1.2532096844118628,67.8273796357272,0.8695628675198893,0.8888230919837952,0.861300528049469
Nadal's head to head record against the Canadian is 7–2.,Le score de Nadal en confrontations directes face au Canadien est de 7-2.,greedy,Le record de Nadal contre le Canadien est de 7-2.,-3.634765625,1.2964452759869949,42.43076721113255,0.568544708029197,0.8550244569778442,0.8447086811065674
He recently lost against Raonic in the Brisbane Open.,Il a récemment perdu un match contre Raonic durant l'Open de Brisbane.,greedy,Il a récemment perdu contre Raonic au Brisbane Open.,-2.275390625,1.2087851964492495,24.86846702926913,0.5905511811023622,0.9070374965667725,0.8898532390594482
Nadal bagged 88% net points in the match winning 76 points in the first serve.,"Nadal a amassé 88 % de points nets dans le match, remportant 76 points au premier service.",greedy,Nadal a obtenu 88% de points nets dans le match remportant 76 points au premier service.,-4.2265625,1.2353176271642172,71.19383695569876,0.896999322604859,0.9092497229576111,0.8445795774459839
"After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""","Après le match, le roi de la terre battue a déclaré : « Je suis tout simplement ravi d'être de retour pour les phases finales des événements les plus importants. Je suis ici pour essayer de gagner ».",greedy,"Après le match, King of Clay a déclaré: ""Je suis juste excité d'être de retour dans les rondes finales des événements les plus importants. Je suis ici pour essayer de gagner.""",-8.734375,1.2510188925552035,46.366689307460845,0.6782038554337991,0.8411120772361755,0.8619902729988098
"""Panama Papers"" is an umbrella term for roughly ten million documents from Panamanian law firm Mossack Fonseca, leaked to the press in spring 2016.","Les « Panama Papers » est une expression générique désignant environ dix millions de documents provenant du cabinet d'avocats panaméen Mossack Fonseca, et qui ont filtré dans la presse au printemps 2016.",greedy,"""Panama Papers"" est un terme générique pour environ dix millions de documents provenant de la firme de droit panaméenne Mossack Fonseca, qui ont filtré dans la presse en avril 2016.",-11.203125,1.3142247541598548,34.55883870626298,0.5933373349339737,0.894504964351654,0.8921342492103577
The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.,Les documents montrent que 14 banques ont aidé des clients fortunés à cacher des milliards de dollars américains de richesse pour éviter les impôts et autres réglementations.,greedy,Les documents ont montré que quatorze banques ont aidé des clients fortunés à cacher des milliards de dollars américains de richesse pour éviter les impôts et d'autres réglementations.,-5.86328125,1.2082078003047798,72.8612968828789,0.8878576512455515,0.9380331635475159,0.8908900618553162
British newspaper The Guardian suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.,Le journal britannique The Guardian a suggéré que la Deutsche Bank contrôlait environ un tiers des 1200 sociétés écrans utilisées à cette fin.,greedy,Le journal britannique The Guardian a suggéré que Deutsche Bank contrôlait environ un tiers des 1200 sociétés écrans utilisées pour réaliser cela.,-7.26953125,1.3225971689920217,71.5560010083547,0.835407949790795,0.8874759078025818,0.8897850513458252
"There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.","Des manifestations ont eu lieu un peu partout dans le monde, il y a eu plusieurs poursuites pénales, et les dirigeants des gouvernements islandais et pakistanais ont tous deux démissionné.",greedy,"Des manifestations ont eu lieu à travers le monde, plusieurs poursuites pénales, et les dirigeants des gouvernements de l'Islande et du Pakistan ont tous deux démissionné.",-6.6796875,1.224355732175218,49.193318654291026,0.6955767914922241,0.9215856194496155,0.8771685361862183
"Born in Hong Kong, Ma studied at New York University and Harvard Law School and once held an American permanent resident ""green card"".","Né à Hong Kong, Ma a étudié à l'université de New York et à la faculté de droit de Harvard et a déjà été titulaire d'une « carte verte », la carte de résident permanent des États-Unis.",greedy,"Né à Hong Kong, Ma a étudié à l'université de New York et à la faculté de droit de Harvard et a déjà eu une carte verte américaine.",-8.84375,1.330137417153597,58.85442973852726,0.6440505082480391,0.8514036536216736,0.8770968914031982
Hsieh implied during the election that Ma might flee the country during a time of crisis.,Hsieh a laissé entendre pendant les élections que Ma pourrait fuir le pays à l'occasion d'une crise.,greedy,Hsieh a laissé entendre pendant les élections que Ma pourrait fuir le pays pendant une crise.,-5.41015625,1.3294230694965572,73.8096320307605,0.8300434512725017,0.8932801485061646,0.8855023980140686
Hsieh also argued that the photogenic Ma was more style than substance.,Hsieh a également affirmé que le très photogénique Ma offrait plus de style que de véritables idées.,greedy,Hsieh a également déclaré que le photogénique Ma était plus style que substance.,-5.03515625,1.3227738096821087,13.82253524460283,0.5742862509391435,0.6879229545593262,0.7672873139381409
